Player,Team,Position,GP,TOI,Goals,Total Assists,First Assists,Second Assists,Total Points,IPP,Shots,SH%,ixG,iCF,iFF,iSCF,iHDCF,Rush Attempts,Rebounds Created,PIM,Total Penalties,Minor,Major,Misconduct,Penalties Drawn,Giveaways,Takeaways,Hits,Hits Taken,Shots Blocked,Faceoffs Won,Faceoffs Lost,Faceoffs %
Pius Suter,DET,C,82,1132.4833333333,14,18,12,6,32,65.31,137,10.22,16.85,222,178,162,71,8,21,22,11,11,0,0,9,31,29,24,34,26,431,431,50.00
Joey Keane,CAR,D,1,13.633333333333,0,0,0,0,0,-,1,0.00,0.05,2,2,0,0,0,0,2,1,1,0,0,0,1,0,1,2,0,0,0,-
Austin Strand,L.A,D,8,112.13333333333,0,2,1,1,2,50.00,9,0.00,0.23,14,9,3,1,1,2,0,0,0,0,0,1,4,1,5,18,2,0,0,-
Zach Whitecloud,VGK,D,59,1005.1333333333,7,11,8,3,18,30.00,92,7.61,4.11,186,132,47,8,0,12,20,10,10,0,0,3,26,12,96,162,79,0,0,-
Kiefer Sherwood,COL,L,11,87.683333333333,1,1,0,1,2,40.00,9,11.11,0.87,14,10,9,4,1,0,0,0,0,0,0,3,1,4,12,10,4,1,0,100.00
Eric Robinson,CBJ,L,67,770.75,8,17,10,7,25,75.76,84,9.52,9.74,162,115,89,46,8,10,16,8,8,0,0,5,12,20,91,76,11,0,0,-
Sheldon Rempal,VAN,R,1,9.1833333333333,0,0,0,0,0,-,2,0.00,0.13,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Oliver Wahlstrom,NYI,R,73,770.8,8,8,6,2,16,50.00,120,6.67,11.64,210,167,131,41,9,18,68,23,19,2,2,19,19,18,101,69,19,5,8,38.46
Martin Fehervary,WSH,D,79,1407.9,7,8,5,3,15,20.83,93,7.53,4.55,177,122,50,15,4,10,24,12,12,0,0,8,34,13,237,192,88,0,0,-
Joel Farabee,PHI,L,63,864.48333333333,15,15,9,6,30,68.18,89,16.85,9.52,155,114,85,43,8,5,44,15,12,2,1,24,17,18,71,69,26,34,87,28.10
Philipp Kurashev,CHI,C,67,774.46666666667,4,12,8,4,16,66.67,81,4.94,6.85,130,97,75,31,3,7,10,5,5,0,0,15,11,22,30,77,28,49,64,43.36
Quinn Hughes,VAN,D,76,1559.95,8,27,17,10,35,46.67,102,7.84,4.08,239,141,63,6,1,17,24,12,12,0,0,9,37,34,16,96,52,0,0,-
Brady Tkachuk,OTT,L,79,1225.6333333333,21,29,22,7,50,73.53,200,10.50,19.57,341,266,200,97,12,21,106,39,33,4,2,36,56,40,263,112,20,93,108,46.27
Ryan McLeod,EDM,C,71,768.46666666667,7,9,6,3,16,61.54,71,9.86,6.96,126,96,78,35,4,8,12,6,6,0,0,8,38,33,28,86,22,214,234,47.77
Evan Bouchard,EDM,D,81,1359.0,10,25,10,15,35,49.30,175,5.71,7.14,350,238,63,11,2,19,26,13,13,0,0,9,66,32,75,84,91,0,0,-
Isac Lundestrom,ANA,C,80,1048.0,12,13,8,5,25,67.57,75,16.00,8.92,135,107,90,51,4,6,8,4,4,0,0,14,28,19,37,71,42,358,434,45.20
Mattias Samuelsson,BUF,D,42,741.38333333333,0,10,5,5,10,27.78,44,0.00,2.06,83,57,18,9,1,4,14,7,7,0,0,8,26,8,89,80,45,0,0,-
Joe Veleno,DET,C,66,819.98333333333,8,7,4,3,15,65.22,68,11.76,6.34,118,90,71,31,1,10,22,10,10,0,0,7,12,19,123,73,18,215,224,48.97
Nicolas Beaudin,CHI,D,2,11.466666666667,0,0,0,0,0,-,1,0.00,0.09,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-
K'Andre Miller,NYR,D,82,1532.65,6,13,7,6,19,26.39,94,6.38,4.38,206,129,59,10,2,10,24,12,12,0,0,7,32,56,137,93,80,0,0,-
Filip Zadina,DET,R,74,907.1,6,10,4,6,16,44.44,121,4.96,9.75,226,161,124,49,7,16,8,4,4,0,0,14,21,23,57,59,33,5,3,62.50
Martin Kaut,COL,R,6,42.416666666667,0,0,0,0,0,0.00,1,0.00,0.04,1,1,1,0,0,0,0,0,0,0,0,0,0,1,5,4,3,0,0,-
Alexander Alexeyev,WSH,D,1,10.583333333333,0,0,0,0,0,-,0,-,0.0,1,0,1,0,0,0,2,1,1,0,0,0,0,0,1,2,0,0,0,-
Jesperi Kotkaniemi,CAR,C,66,713.25,12,13,5,8,25,75.76,74,16.22,8.24,133,101,80,48,1,9,33,11,9,1,1,13,20,25,74,71,14,156,156,50.00
Andrei Svechnikov,CAR,R,78,1120.0,21,26,19,7,47,67.14,182,11.54,21.45,351,271,193,87,9,29,73,35,34,1,0,28,62,42,186,122,12,0,6,0.00
Alec Regula,CHI,D,15,237.48333333333,1,0,0,0,1,9.09,14,7.14,0.57,37,20,8,1,1,1,12,6,6,0,0,5,11,7,21,30,17,0,0,-
Jack Drury,CAR,C,2,28.683333333333,2,0,0,0,2,66.67,6,33.33,0.77,8,6,7,4,0,2,2,1,1,0,0,0,2,2,4,1,1,9,3,75.00
Rasmus Dahlin,BUF,D,80,1603.1166666667,10,21,11,10,31,47.69,138,7.25,6.21,257,181,65,12,3,9,62,30,30,0,0,19,46,24,109,126,78,0,0,-
Filip Hallander,PIT,C,1,5.8666666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Grigori Denisenko,FLA,L,1,14.483333333333,0,0,0,0,0,-,3,0.00,0.28,3,3,3,1,0,0,2,1,1,0,0,0,0,0,1,1,0,0,0,-
Rasmus Kupari,L.A,C,57,607.11666666667,3,6,4,2,9,56.25,45,6.67,4.82,91,77,49,23,4,6,16,8,8,0,0,6,18,7,68,81,7,118,157,42.91
Sampo Ranta,COL,L,10,91.633333333333,0,0,0,0,0,0.00,8,0.00,0.64,18,12,8,3,2,0,2,1,1,0,0,2,1,4,7,18,6,2,1,66.67
Ryan Merkley,S.J,D,39,540.43333333333,1,3,3,0,4,28.57,32,3.13,0.9,76,40,16,2,4,4,8,4,4,0,0,7,26,13,10,32,9,0,0,-
Ty Dellandrea,DAL,C,1,10.616666666667,0,0,0,0,0,-,1,0.00,0.04,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,2,33.33
Barrett Hayton,ARI,C,60,785.56666666667,8,11,6,5,19,54.29,66,12.12,7.25,125,94,82,42,2,7,18,9,9,0,0,17,15,15,79,107,24,314,340,48.01
Liam Foudy,CBJ,C,1,11.083333333333,0,0,0,0,0,-,1,0.00,0.07,1,1,1,1,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,-
Jack McBain,ARI,C,10,116.23333333333,2,1,0,1,3,42.86,11,18.18,1.52,21,18,16,5,0,4,6,3,3,0,0,3,5,1,32,17,7,33,54,37.93
Cameron Hillis,MTL,C,1,9.5833333333333,0,0,0,0,0,-,2,0.00,0.03,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,50.00
Kevin Bahl,N.J,D,17,249.71666666667,1,3,2,1,4,36.36,16,6.25,0.48,30,22,6,1,1,1,10,5,5,0,0,0,3,4,25,9,5,0,0,-
Gabriel Fortier,T.B,L,10,91.216666666667,1,0,0,0,1,100.00,14,7.14,1.13,21,16,12,5,0,1,4,2,2,0,0,3,3,1,24,19,3,1,0,100.00
Noah Dobson,NYI,D,80,1446.4,10,19,14,5,29,45.31,155,6.45,5.75,319,212,87,13,5,17,14,7,7,0,0,19,73,24,76,131,133,0,0,-
Benoit-Olivier Groulx,ANA,C,18,167.7,1,2,1,1,3,60.00,16,6.25,2.13,29,20,14,7,1,2,2,1,1,0,0,0,3,4,18,19,5,37,38,49.33
Adam Boqvist,CBJ,D,52,781.55,8,8,3,5,16,38.10,54,14.81,4.13,108,76,47,10,2,5,12,6,6,0,0,7,26,9,24,48,44,0,0,-
Rasmus Sandin,TOR,D,51,788.98333333333,5,8,4,4,13,31.71,41,12.20,2.54,108,66,42,9,2,4,2,1,1,0,0,3,20,16,87,97,34,0,0,-
Nils Lundkvist,NYR,D,25,312.21666666667,0,2,1,1,2,15.38,20,0.00,0.53,40,28,3,1,0,2,0,0,0,0,0,2,14,3,14,23,14,0,0,-
Jacob Bernard-Docker,OTT,D,8,117.0,0,1,1,0,1,16.67,5,0.00,0.21,11,8,2,0,0,0,4,2,2,0,0,0,2,2,4,8,3,0,0,-
Ty Smith,N.J,D,66,1059.2166666667,5,11,3,8,16,37.21,73,6.85,3.35,168,104,46,6,4,9,22,11,11,0,0,9,39,12,44,72,34,0,0,-
Calen Addison,MIN,D,15,183.33333333333,2,2,1,1,4,36.36,16,12.50,0.68,35,23,11,1,2,1,2,1,1,0,0,4,1,0,11,14,6,0,0,-
Jordan Harris,MTL,D,10,155.66666666667,1,0,0,0,1,12.50,9,11.11,0.37,14,11,3,0,1,2,6,3,3,0,0,2,8,3,10,28,8,0,0,-
Jan Jenik,ARI,R,13,130.96666666667,2,1,0,1,3,75.00,20,10.00,1.92,31,25,17,7,0,3,11,4,3,1,0,2,3,1,25,21,3,8,11,42.11
Karson Kuhlman,"BOS, SEA",C,44,480.63333333333,3,7,2,5,10,71.43,64,4.69,6.28,111,88,65,27,1,9,6,3,3,0,0,4,10,12,71,53,16,0,1,0.00
Jordan Gross,COL,D,1,8.3166666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,1,1,0,0,0,-
Juuso Riikola,PIT,D,5,58.216666666667,0,1,0,1,1,25.00,7,0.00,0.16,11,7,3,0,0,0,2,1,1,0,0,0,1,0,13,12,1,0,0,-
Ilya Lyubushkin,"ARI, TOR",D,77,1191.2333333333,2,12,5,7,14,28.00,52,3.85,1.99,101,73,23,3,2,2,45,21,20,1,0,9,33,13,171,134,65,0,0,-
Nathan Smith,ARI,C,10,123.11666666667,2,2,1,1,4,66.67,14,14.29,1.56,21,17,13,11,0,2,2,1,1,0,0,2,12,1,26,11,6,36,56,39.13
Connor Dewar,MIN,C,35,317.9,2,3,3,0,5,50.00,42,4.76,3.04,74,55,42,14,4,6,25,7,5,1,1,10,5,9,43,31,17,52,62,45.61
Riley Damiani,DAL,C,7,56.316666666667,1,1,1,0,2,100.00,10,10.00,1.53,17,13,11,6,0,1,2,1,1,0,0,1,1,3,4,6,0,7,6,53.85
Declan Chisholm,WPG,D,2,25.866666666667,0,0,0,0,0,0.00,4,0.00,0.07,9,4,2,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,-
Hunter Drew,ANA,D,2,19.716666666667,0,0,0,0,0,-,0,-,0.0,1,0,1,0,0,0,5,1,0,1,0,1,0,0,5,1,0,0,0,-
Josiah Slavin,CHI,L,15,164.5,0,1,1,0,1,50.00,13,0.00,1.39,23,16,16,7,1,4,4,2,2,0,0,1,3,4,12,10,3,29,36,44.62
Alexander Romanov,MTL,D,79,1394.5333333333,3,10,2,8,13,20.63,104,2.88,3.22,239,143,61,8,5,6,51,17,13,3,1,12,65,23,204,184,84,0,0,-
David Gustafsson,WPG,C,2,4.9333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,4,0.00
Paul Cotter,VGK,C,7,60.666666666667,2,0,0,0,2,66.67,11,18.18,0.78,17,14,12,3,1,1,6,3,3,0,0,1,0,1,17,14,1,0,1,0.00
Jesse Ylonen,MTL,R,14,142.95,2,3,3,0,5,50.00,14,14.29,1.23,23,19,11,4,1,5,2,1,1,0,0,0,3,2,5,14,4,0,0,-
Scott Perunovich,STL,D,19,252.78333333333,0,3,1,2,3,27.27,10,0.00,0.39,20,13,4,0,0,0,8,4,4,0,0,0,6,6,4,21,10,0,0,-
Jasper Weatherby,S.J,C,50,494.5,4,5,3,2,9,69.23,41,9.76,4.48,76,60,48,24,5,7,18,9,9,0,0,4,14,16,52,41,5,167,160,51.07
Yegor Sharangovich,N.J,C,76,1081.9833333333,20,20,12,8,40,63.49,144,13.89,14.6,253,205,151,70,15,12,23,6,4,1,1,10,36,39,30,68,12,78,119,39.59
John Leonard,S.J,L,14,145.23333333333,1,0,0,0,1,50.00,24,4.17,1.16,34,31,15,2,3,1,0,0,0,0,0,2,5,1,13,6,4,1,1,50.00
Rafael Harvey-Pinard,MTL,L,4,44.0,1,0,0,0,1,33.33,5,20.00,0.53,6,5,4,4,0,2,0,0,0,0,0,0,1,2,12,6,3,0,1,0.00
Egor Sokolov,OTT,L,8,76.966666666667,0,0,0,0,0,0.00,6,0.00,0.67,12,9,9,4,0,2,4,2,2,0,0,0,0,1,13,10,4,0,0,-
Simon Benoit,ANA,D,53,707.06666666667,1,4,1,3,5,20.83,44,2.27,1.8,86,63,21,3,3,3,22,8,6,2,0,3,20,7,162,88,36,0,0,-
Cole Reinhardt,OTT,L,1,8.5833333333333,0,0,0,0,0,-,1,0.00,0.05,1,1,0,0,0,0,2,1,1,0,0,0,1,0,2,0,0,0,0,-
Reese Johnson,CHI,C,37,347.66666666667,1,5,1,4,6,100.00,23,4.35,2.13,44,35,24,7,1,2,16,5,3,2,0,7,4,12,136,44,10,100,96,51.02
Jake Christiansen,CBJ,D,8,76.85,1,0,0,0,1,33.33,4,25.00,0.32,10,8,2,1,0,0,0,0,0,0,0,0,0,0,9,11,6,0,0,-
Brayden Pachal,VGK,D,2,19.516666666667,0,0,0,0,0,-,1,0.00,0.06,3,2,0,0,0,0,0,0,0,0,0,0,1,1,2,5,1,0,0,-
Egor Zamula,PHI,D,10,153.4,0,0,0,0,0,0.00,4,0.00,0.19,11,6,2,0,0,0,4,2,2,0,0,0,7,3,5,9,18,0,0,-
Logan O'Connor,COL,R,81,949.55,7,13,9,4,20,52.63,108,6.48,9.43,178,134,116,53,6,22,36,15,13,2,0,24,16,30,97,130,42,1,10,9.09
Samuel Fagemo,L.A,L,4,48.05,0,0,0,0,0,0.00,5,0.00,0.6,11,6,7,2,1,0,0,0,0,0,0,0,1,2,2,6,0,0,0,-
Taro Hirose,DET,L,15,135.28333333333,0,2,1,1,2,40.00,8,0.00,0.75,17,12,11,5,0,0,4,2,2,0,0,2,3,3,9,12,2,1,1,50.00
Joe Snively,WSH,C,12,135.03333333333,3,3,2,1,6,66.67,19,15.79,2.02,33,25,21,11,1,3,2,1,1,0,0,1,1,7,2,8,3,0,1,0.00
Corey Schueneman,MTL,D,24,364.71666666667,2,3,2,1,5,50.00,26,7.69,1.27,58,43,14,3,2,3,8,4,4,0,0,3,12,5,14,46,31,0,0,-
Nico Sturm,"COL, MIN",C,74,758.31666666667,7,10,5,5,17,56.67,90,7.78,8.86,139,118,77,45,8,8,14,7,7,0,0,10,15,8,96,104,21,260,225,53.61
Blake Lizotte,L.A,C,70,763.66666666667,9,12,7,5,21,60.00,86,10.47,8.74,133,115,78,42,9,12,24,12,12,0,0,16,9,28,72,136,6,274,261,51.21
Jon Lizotte,MIN,D,1,13.316666666667,0,0,0,0,0,0.00,1,0.00,0.03,1,1,0,0,0,0,2,1,1,0,0,0,0,0,3,1,4,0,0,-
Brett Leason,WSH,R,36,321.51666666667,3,3,2,1,6,60.00,45,6.67,3.28,67,54,40,15,1,2,4,2,2,0,0,0,4,9,16,29,10,3,5,37.50
Nolan Foote,N.J,L,7,68.566666666667,3,1,1,0,4,80.00,10,30.00,1.27,15,12,8,6,0,1,0,0,0,0,0,0,2,1,8,9,0,0,3,0.00
Ronnie Attard,PHI,D,15,218.93333333333,2,2,2,0,4,33.33,13,15.38,0.87,40,23,8,2,1,4,8,4,4,0,0,2,9,4,22,28,16,0,0,-
Peyton Krebs,"BUF, VGK",C,57,704.58333333333,7,5,5,0,12,54.55,46,15.22,4.06,80,65,55,24,8,2,22,11,11,0,0,10,32,15,24,69,8,55,108,33.74
Kirby Dach,CHI,C,70,1046.9,7,12,8,4,19,42.22,93,7.53,9.37,163,128,99,46,6,8,41,19,18,1,0,14,13,36,47,134,38,167,347,32.49
Bowen Byram,COL,D,30,526.06666666667,4,12,6,6,16,51.61,45,8.89,2.34,93,64,38,6,1,5,12,6,6,0,0,2,11,13,51,66,23,0,0,-
Kaedan Korczak,VGK,D,1,15.45,0,0,0,0,0,-,0,-,0.01,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,-
Dylan Cozens,BUF,C,79,1065.15,11,17,8,9,28,66.67,134,8.21,12.6,228,178,138,61,7,11,37,13,11,1,1,17,26,31,33,78,22,342,409,45.54
Brayden Tracey,ANA,L,1,9.35,0,0,0,0,0,-,1,0.00,0.11,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-
Alex Turcotte,L.A,C,8,86.733333333333,0,0,0,0,0,0.00,13,0.00,1.07,19,16,12,9,1,3,2,1,1,0,0,0,3,3,8,11,1,12,16,42.86
Trevor Zegras,ANA,C,75,1140.95,14,30,17,13,44,81.48,147,9.52,13.77,266,206,156,52,8,17,48,19,18,0,1,28,63,39,49,86,22,201,309,39.41
Nils Hoglander,VAN,L,60,723.61666666667,9,6,2,4,15,62.50,113,7.96,10.85,166,141,119,55,6,12,24,12,12,0,0,11,21,24,41,88,16,0,1,0.00
Nikita Okhotiuk,N.J,D,5,74.016666666667,1,1,0,1,2,66.67,5,20.00,0.26,13,7,5,0,0,0,2,1,1,0,0,2,2,1,16,7,0,0,0,-
Cole Caufield,MTL,R,67,923.08333333333,18,12,7,5,30,62.50,141,12.77,12.5,241,191,147,43,11,15,10,5,5,0,0,16,18,28,17,38,7,5,5,50.00
Moritz Seider,DET,D,82,1488.3166666667,5,22,9,13,27,34.62,133,3.76,6.21,260,177,61,6,1,14,32,16,16,0,0,18,38,32,125,105,114,0,0,-
Cam York,PHI,D,30,486.81666666667,2,4,2,2,6,31.58,27,7.41,1.07,56,36,14,2,0,4,6,3,3,0,0,3,10,4,20,54,36,0,0,-
Adam Beckman,MIN,L,3,28.333333333333,0,1,0,1,1,100.00,4,0.00,0.08,5,4,0,0,0,1,2,1,1,0,0,0,1,0,1,2,1,0,0,-
Artemi Kniazev,S.J,D,1,11.4,0,0,0,0,0,-,2,0.00,0.09,3,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-
Bobby Brink,PHI,R,10,124.2,0,3,2,1,3,75.00,16,0.00,1.86,28,23,17,9,1,2,0,0,0,0,0,3,4,1,13,9,2,3,1,75.00
Kaapo Kakko,NYR,R,43,590.95,6,10,5,5,16,61.54,53,11.32,5.77,97,75,62,29,5,12,6,3,3,0,0,3,13,12,8,44,11,1,5,16.67
Mattias Norlinder,MTL,D,6,71.866666666667,0,1,0,1,1,33.33,2,0.00,0.1,3,2,0,0,0,0,2,1,1,0,0,0,0,0,4,6,3,0,0,-
Matt Boldy,MIN,L,47,610.33333333333,12,17,10,7,29,63.04,88,13.64,7.14,153,114,83,31,4,6,10,5,5,0,0,7,22,25,22,64,24,8,15,34.78
Jack Hughes,N.J,C,49,810.98333333333,19,22,14,8,41,78.85,137,13.87,14.32,241,184,151,63,11,15,0,0,0,0,0,16,50,47,5,62,9,118,225,34.40
Arthur Kaliyev,L.A,R,80,852.75,8,10,8,2,18,50.00,150,5.33,11.9,236,199,123,53,9,20,35,12,10,1,1,6,20,18,28,103,5,0,0,-
Alex Vlasic,CHI,D,15,209.18333333333,1,1,1,0,2,22.22,12,8.33,0.43,21,18,5,1,1,3,2,1,1,0,0,1,4,5,15,18,15,0,0,-
Ville Heinola,WPG,D,12,168.71666666667,0,5,2,3,5,71.43,22,0.00,0.83,39,29,11,2,1,2,10,5,5,0,0,1,5,5,9,17,7,0,0,-
Lassi Thomson,OTT,D,16,245.76666666667,0,4,1,3,4,33.33,11,0.00,0.29,28,13,8,0,0,3,2,1,1,0,0,2,7,5,23,23,7,0,0,-
Philip Tomasino,NSH,C,76,770.76666666667,8,15,13,2,23,65.71,93,8.60,10.75,158,137,109,44,6,12,10,5,5,0,0,9,20,16,48,66,28,16,28,36.36
Connor McMichael,WSH,C,68,704.35,9,9,7,2,18,66.67,105,8.57,11.71,162,136,115,61,6,19,10,5,5,0,0,5,10,15,46,37,20,146,196,42.69
Thomas Harley,DAL,D,34,462.35,1,3,2,1,4,23.53,36,2.78,2.08,85,60,26,9,4,4,6,3,3,0,0,2,18,9,30,45,30,0,0,-
Nicholas Robertson,TOR,L,10,97.9,1,0,0,0,1,100.00,13,7.69,0.62,20,16,11,1,1,3,4,2,2,0,0,0,3,3,10,14,2,0,0,-
Shane Pinto,OTT,C,5,55.866666666667,0,0,0,0,0,0.00,5,0.00,0.92,13,10,10,8,0,0,2,1,1,0,0,0,5,2,0,7,1,14,29,32.56
Philip Broberg,EDM,D,23,283.96666666667,1,2,0,2,3,30.00,29,3.45,1.12,60,41,15,2,0,5,8,4,4,0,0,2,12,4,10,29,8,0,0,-
Victor Soderstrom,ARI,D,16,238.81666666667,0,0,0,0,0,0.00,13,0.00,0.51,26,17,7,3,3,1,6,3,3,0,0,2,6,1,13,33,20,0,0,-
Tobias Bjornfot,L.A,D,70,1088.0166666667,0,8,3,5,8,22.22,52,0.00,2.4,109,74,45,15,6,6,6,3,3,0,0,8,26,10,57,124,17,0,0,-
Pavel Dorofeyev,VGK,L,2,13.0,0,0,0,0,0,-,1,0.00,0.24,2,1,2,1,0,0,2,1,1,0,0,0,0,2,0,2,1,0,0,-
Jordan Spence,L.A,D,24,418.88333333333,2,4,1,3,6,37.50,35,5.71,1.2,89,53,27,3,0,7,2,1,1,0,0,1,9,2,32,38,15,0,0,-
Vladislav Kolyachonok,ARI,D,32,489.45,1,2,2,0,3,15.79,24,4.17,1.07,54,34,14,3,1,1,6,3,3,0,0,1,28,12,39,47,33,0,0,-
Vasily Podkolzin,VAN,R,79,950.01666666667,12,11,9,2,23,57.50,110,10.91,9.08,181,150,109,43,1,6,26,13,13,0,0,9,16,29,84,78,31,8,9,47.06
Alex Newhook,COL,C,71,857.76666666667,10,17,9,8,27,77.14,99,10.10,8.24,173,122,108,35,2,10,10,5,5,0,0,12,12,20,39,76,32,126,232,35.20
Ilya Mikheyev,TOR,R,53,675.03333333333,13,10,8,2,23,63.89,117,11.11,12.44,168,144,115,61,4,13,16,7,7,0,0,9,21,19,45,59,16,0,0,-
Arttu Ruotsalainen,BUF,C,18,190.76666666667,2,2,2,0,4,80.00,22,9.09,1.61,36,27,18,8,2,3,4,2,2,0,0,1,0,5,12,8,4,49,66,42.61
Joel Kiviranta,DAL,L,56,527.85,1,6,2,4,7,46.67,59,1.69,5.8,98,78,55,27,4,8,10,5,5,0,0,5,9,7,96,52,22,0,3,0.00
Cole Schwindt,FLA,C,3,41.516666666667,0,0,0,0,0,-,3,0.00,0.37,10,6,5,2,1,0,0,0,0,0,0,0,2,1,5,1,2,15,16,48.39
Aliaksei Protas,WSH,C,33,357.61666666667,3,5,4,1,8,47.06,32,9.38,3.97,59,42,44,21,1,7,0,0,0,0,0,2,13,8,19,32,9,53,63,45.69
Viktor Lodin,OTT,C,1,8.85,0,0,0,0,0,-,2,0.00,0.12,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Santeri Hatakka,S.J,D,9,110.68333333333,0,2,1,1,2,50.00,3,0.00,0.13,7,6,1,0,0,0,2,1,1,0,0,2,3,1,5,14,1,0,0,-
Valtteri Puustinen,PIT,R,1,9.1333333333333,0,1,0,1,1,50.00,1,0.00,0.19,2,2,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-
Zac Jones,NYR,D,12,170.96666666667,0,2,0,2,2,66.67,7,0.00,0.45,15,12,3,1,0,2,0,0,0,0,0,1,12,14,4,25,13,0,0,-
Matias Maccelli,ARI,L,23,296.76666666667,1,4,1,3,5,55.56,21,4.76,1.8,40,27,27,7,0,3,4,2,2,0,0,0,18,10,12,29,8,2,0,100.00
Nicholas Abruzzese,TOR,C,9,82.6,1,0,0,0,1,50.00,7,14.29,1.1,11,10,10,7,0,1,2,1,1,0,0,2,2,0,6,11,2,2,5,28.57
Tyce Thompson,N.J,R,2,27.25,0,0,0,0,0,0.00,3,0.00,0.23,5,4,5,2,0,0,0,0,0,0,0,1,2,2,2,3,0,1,0,100.00
Bryce Kindopp,ANA,R,1,6.1,0,0,0,0,0,-,2,0.00,0.09,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
Ben McCartney,ARI,L,2,27.183333333333,0,0,0,0,0,0.00,2,0.00,0.18,4,3,2,1,0,0,4,2,2,0,0,0,0,0,7,3,0,0,1,0.00
Zachary Hayes,VGK,D,3,32.033333333333,0,0,0,0,0,-,1,0.00,0.03,6,2,1,0,0,1,0,0,0,0,0,0,3,0,12,4,1,0,0,-
Drew O'Connor,PIT,L,22,203.2,3,2,1,1,5,62.50,38,7.89,3.55,59,51,42,15,0,4,4,2,2,0,0,2,4,9,12,35,4,16,29,35.56
Brandon Biro,BUF,L,1,11.716666666667,0,0,0,0,0,-,0,-,0.04,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-
Cole Smith,NSH,L,8,64.516666666667,0,0,0,0,0,0.00,3,0.00,0.3,6,4,6,4,0,0,0,0,0,0,0,1,2,2,21,8,1,0,1,0.00
Connor Mackey,CGY,D,3,40.216666666667,0,1,0,1,1,100.00,4,0.00,0.3,8,7,4,1,2,1,2,1,1,0,0,0,1,1,4,0,1,0,0,-
Mitchell Chaffee,MIN,R,2,14.9,0,0,0,0,0,0.00,1,0.00,0.16,2,2,2,1,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,-
Jack Ahcan,BOS,D,6,92.35,0,0,0,0,0,-,4,0.00,0.11,10,5,0,0,0,1,0,0,0,0,0,2,4,1,8,15,5,0,0,-
Braden Schneider,NYR,D,43,639.65,2,8,3,5,10,41.67,25,8.00,1.41,65,42,17,3,1,2,9,3,2,1,0,3,18,7,59,94,42,0,0,-
Lucas Raymond,DET,L,82,1251.6833333333,18,21,11,10,39,66.10,150,12.00,14.87,232,182,152,66,4,18,12,6,6,0,0,18,26,26,61,96,24,9,13,40.91
Marco Rossi,MIN,C,2,24.516666666667,0,0,0,0,0,-,3,0.00,0.25,5,5,4,2,0,0,2,1,1,0,0,1,1,0,1,2,1,7,14,33.33
Jake Neighbours,STL,L,9,79.383333333333,1,1,1,0,2,66.67,8,12.50,0.55,10,9,8,5,0,0,2,1,1,0,0,3,1,0,10,13,1,1,2,33.33
Seth Jarvis,CAR,C,68,849.13333333333,15,19,11,8,34,68.00,96,15.63,12.98,172,142,123,66,6,15,18,9,9,0,0,12,28,14,68,154,18,11,13,45.83
Jack Quinn,BUF,R,2,23.783333333333,0,1,0,1,1,100.00,3,0.00,0.14,6,3,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-
Alexis Lafrenière,NYR,L,79,1007.5666666667,19,10,5,5,29,69.05,97,19.59,10.05,168,132,105,54,5,5,37,17,16,1,0,13,22,41,108,100,23,12,25,32.43
Dawson Mercer,N.J,C,82,1175.2333333333,14,20,18,2,34,55.74,135,10.37,13.59,217,169,151,78,12,13,24,11,11,0,0,15,47,54,25,117,17,193,359,34.96
Justin Barron,"COL, MTL",D,7,107.83333333333,1,1,0,1,2,40.00,12,8.33,0.49,17,14,6,0,0,1,0,0,0,0,0,0,2,2,5,12,4,0,0,-
Anton Lundell,FLA,C,65,823.78333333333,16,20,12,8,36,54.55,110,14.55,11.83,191,145,116,43,6,14,14,7,7,0,0,11,26,39,21,74,43,299,353,45.86
Tim Stützle,OTT,L,79,1184.35,14,17,12,5,31,64.58,127,11.02,15.07,222,171,153,59,7,20,33,15,14,1,0,41,39,35,120,118,48,172,290,37.23
