Player,Team,Position,GP,TOI,Goals,Total Assists,First Assists,Second Assists,Total Points,IPP,Shots,SH%,ixG,iCF,iFF,iSCF,iHDCF,Rush Attempts,Rebounds Created,PIM,Total Penalties,Minor,Major,Misconduct,Penalties Drawn,Giveaways,Takeaways,Hits,Hits Taken,Shots Blocked,Faceoffs Won,Faceoffs Lost,Faceoffs %
Zdeno Chara,NYI,D,72,4.7833333333333,0,0,0,0,0,0.00,0,-,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Joe Thornton,FLA,C,34,44.633333333333,3,0,0,0,3,75.00,6,50.00,0.89,12,9,8,3,0,0,2,1,1,0,0,0,0,1,1,0,0,6,7,46.15
Jason Spezza,TOR,C,71,101.78333333333,3,7,5,2,10,71.43,17,17.65,1.96,34,23,16,2,0,5,6,3,3,0,0,0,3,0,0,2,0,43,35,55.13
Duncan Keith,EDM,D,64,41.116666666667,0,2,0,2,2,66.67,3,0.00,0.25,8,5,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,-
Ryan Suter,DAL,D,82,172.5,4,9,2,7,13,68.42,26,15.38,1.93,44,32,13,3,1,2,4,2,2,0,0,0,0,1,0,3,0,0,0,-
Jeff Carter,PIT,C,76,155.55,3,3,1,2,6,42.86,36,8.33,5.25,59,43,43,23,0,13,2,1,1,0,0,0,10,1,1,7,0,76,48,61.29
Dustin Brown,L.A,"L, R",64,135.08333333333,1,2,0,2,3,21.43,25,4.00,6.66,40,37,34,29,0,4,6,3,3,0,0,0,2,0,3,7,1,0,0,-
Zach Parise,NYI,L,82,129.81666666667,2,6,5,1,8,40.00,19,10.53,2.99,28,25,24,18,0,2,4,2,2,0,0,0,4,0,3,11,0,2,6,25.00
Ryan Getzlaf,ANA,C,56,146.48333333333,2,10,6,4,12,66.67,26,7.69,2.99,46,36,21,7,0,2,0,0,0,0,0,1,12,3,2,2,0,86,53,61.87
Brent Burns,S.J,D,82,220.55,4,14,11,3,18,64.29,48,8.33,3.32,102,68,17,1,0,8,0,0,0,0,0,1,10,8,2,3,3,0,0,-
Brian Boyle,PIT,C,66,5.1333333333333,0,0,0,0,0,-,2,0.00,0.37,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,50.00
Corey Perry,T.B,R,82,141.5,6,2,2,0,8,44.44,27,22.22,5.34,39,38,36,29,1,4,2,1,1,0,0,1,3,1,0,7,0,0,0,-
Loui Eriksson,ARI,L,73,14.766666666667,0,1,0,1,1,50.00,1,0.00,0.11,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.00
Patrice Bergeron,BOS,C,73,221.86666666667,8,15,5,10,23,60.53,66,12.12,10.77,109,95,92,43,0,10,14,7,7,0,0,1,4,0,4,5,1,170,92,64.89
Brad Richardson,"CGY, VAN",R,44,2.2,0,0,0,0,0,-,0,-,0.12,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100.00
Nate Thompson,PHI,C,33,2.85,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,60.00
Joe Pavelski,DAL,C,82,224.56666666667,12,13,5,8,25,67.57,49,24.49,10.52,90,80,65,46,1,10,0,0,0,0,0,0,4,2,3,8,1,76,63,54.68
Mark Giordano,"SEA, TOR",D,75,184.86666666667,0,12,7,5,12,70.59,34,0.00,1.91,75,44,19,1,0,8,2,1,1,0,0,0,2,1,2,1,6,0,0,-
Alex Ovechkin,WSH,L,77,366.26666666667,16,13,6,7,29,65.91,129,12.40,11.15,237,168,66,9,1,14,2,1,1,0,0,0,11,10,1,5,2,0,0,-
Evgeni Malkin,PIT,C,41,154.36666666667,9,11,6,5,20,71.43,44,20.45,5.03,77,56,45,11,0,6,4,2,2,0,0,2,8,3,1,3,0,3,7,30.00
Andrew Ladd,ARI,L,51,82.7,3,1,1,0,4,50.00,12,25.00,3.24,17,17,15,14,0,2,0,0,0,0,0,0,6,0,2,4,1,1,0,100.00
Blake Wheeler,WPG,R,65,205.05,3,17,6,11,20,74.07,24,12.50,3.74,43,34,28,17,1,2,4,2,2,0,0,0,2,1,2,5,0,2,1,66.67
Alexander Radulov,DAL,R,71,149.18333333333,1,7,5,2,8,42.11,20,5.00,3.17,36,28,22,14,1,5,0,0,0,0,0,1,4,0,1,4,1,0,1,0.00
Blake Comeau,DAL,L,6,0.05,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Alex Goligoski,MIN,D,72,87.183333333333,0,4,2,2,4,57.14,3,0.00,0.16,9,4,3,0,0,1,2,1,1,0,0,0,1,0,0,1,3,0,0,-
Andrej Sekera,DAL,D,32,0.38333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Alexander Edler,L.A,D,41,13.816666666667,0,0,0,0,0,0.00,1,0.00,0.03,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-
Paul Stastny,WPG,C,71,123.66666666667,4,4,2,2,8,47.06,18,22.22,3.51,27,21,27,19,0,4,2,1,1,0,0,1,0,0,0,0,0,14,25,35.90
Sidney Crosby,PIT,C,69,230.6,8,22,11,11,30,73.17,52,15.38,7.0,87,64,52,23,1,10,4,2,2,0,0,0,13,1,3,6,1,148,96,60.66
Jack Johnson,COL,D,74,3.4666666666667,0,0,0,0,0,-,0,-,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Anze Kopitar,L.A,C,81,270.63333333333,6,16,8,8,22,75.86,56,10.71,5.5,113,75,50,10,1,9,0,0,0,0,0,0,4,4,1,6,1,158,101,61.00
Marc Staal,DET,D,71,3.35,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
T.J. Oshie,WSH,R,44,153.23333333333,4,6,2,4,10,52.63,21,19.05,4.51,38,36,32,15,0,3,10,5,5,0,0,1,1,3,9,12,0,57,76,42.86
Andrew Cogliano,"COL, S.J",C,74,6.8666666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.00
James Neal,STL,L,19,33.65,1,1,0,1,2,40.00,11,9.09,1.86,15,14,13,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-
Marc-Edouard Vlasic,S.J,D,75,3.8166666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Kris Letang,PIT,D,78,272.36666666667,2,20,11,9,22,51.16,33,6.06,3.15,72,45,27,2,0,8,8,4,4,0,0,2,13,9,10,2,2,0,0,-
Kris Russell,EDM,D,31,1.1166666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Keith Yandle,PHI,D,77,165.98333333333,1,10,2,8,11,73.33,39,2.56,2.31,76,51,12,0,1,7,0,0,0,0,0,0,7,3,0,0,2,0,0,-
Darren Helm,COL,C,68,3.3166666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Ryan Reaves,NYR,R,69,5.7666666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0.00
Anton Stralman,ARI,D,74,9.8,0,0,0,0,0,0.00,0,-,0.2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Patric Hornqvist,FLA,R,65,137.33333333333,3,4,3,1,7,53.85,27,11.11,6.09,38,31,35,28,0,9,2,1,1,0,0,3,1,2,3,11,0,1,0,100.00
Andy Greene,NYI,D,69,2.6333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Brad Marchand,BOS,L,70,239.15,7,20,12,8,27,69.23,55,12.73,5.62,98,71,49,8,0,5,4,2,2,0,0,1,9,0,5,14,0,4,6,40.00
Nick Foligno,BOS,L,64,70.6,0,1,1,0,1,16.67,7,0.00,1.23,9,9,8,8,0,0,0,0,0,0,0,1,2,0,1,3,0,1,1,50.00
Erik Johnson,COL,D,77,18.916666666667,0,1,1,0,1,100.00,7,0.00,0.32,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Kyle Okposo,BUF,R,74,131.0,8,6,1,5,14,66.67,28,28.57,3.37,49,40,32,9,0,0,4,2,2,0,0,0,5,0,1,6,1,21,17,55.26
Trevor Lewis,CGY,C,80,6.9833333333333,0,1,0,1,1,100.00,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,1,83.33
Milan Lucic,CGY,L,82,91.55,2,1,1,0,3,33.33,10,20.00,2.18,16,16,14,12,0,1,7,2,1,1,0,1,0,1,5,2,1,3,3,50.00
Cal Clutterbuck,NYI,R,59,5.0333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Jeff Petry,MTL,D,68,115.55,0,3,1,2,3,50.00,14,0.00,0.94,45,23,8,0,0,0,2,1,1,0,0,1,3,0,1,3,0,0,0,-
Claude Giroux,"FLA, PHI","C, R",75,241.86666666667,5,18,10,8,23,74.19,52,9.62,4.61,93,66,36,10,2,6,2,1,1,0,0,1,12,3,3,9,0,132,70,65.35
Jordan Staal,CAR,C,78,55.316666666667,1,1,1,0,2,33.33,5,20.00,0.7,7,7,5,3,0,0,2,1,1,0,0,0,3,0,2,2,0,26,24,52.00
Derick Brassard,"EDM, PHI",C,46,71.283333333333,1,1,1,0,2,66.67,14,7.14,1.52,16,15,10,5,0,2,0,0,0,0,0,1,0,1,1,2,0,19,17,52.78
Phil Kessel,ARI,"C, R",82,221.85,2,12,7,5,14,58.33,31,6.45,4.21,58,40,34,11,1,7,2,1,1,0,0,0,9,1,0,1,1,0,0,-
Nicklas Backstrom,WSH,C,47,172.5,1,13,5,8,14,53.85,23,4.35,3.07,30,27,17,13,0,3,2,1,1,0,0,0,2,4,3,4,0,43,49,46.74
Jonathan Toews,CHI,C,71,191.46666666667,4,3,0,3,7,46.67,25,16.00,3.13,32,27,30,14,0,4,2,1,1,0,0,0,7,2,3,10,0,138,63,68.66
Mathieu Perreault,MTL,C,25,33.816666666667,0,1,1,0,1,20.00,3,0.00,0.55,7,5,7,3,0,0,0,0,0,0,0,1,1,0,0,0,0,3,3,50.00
Alex Killorn,T.B,"C, L",82,264.21666666667,6,8,4,4,14,31.11,35,17.14,7.12,52,47,46,38,0,2,14,7,7,0,0,1,5,3,4,13,1,1,3,25.00
Jamie Benn,DAL,L,82,167.01666666667,3,8,2,6,11,64.71,29,10.34,5.6,49,44,34,18,0,8,4,2,2,0,0,1,5,1,3,4,1,61,50,54.95
Nick Bonino,S.J,C,80,150.0,3,4,1,3,7,43.75,23,13.04,4.69,35,30,25,17,0,5,0,0,0,0,0,0,1,2,0,4,0,29,19,60.42
Ian Cole,CAR,D,75,3.0166666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-
Justin Braun,"NYR, PHI",D,69,3.9166666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Kevin Shattenkirk,ANA,D,82,162.4,1,13,3,10,14,56.00,35,2.86,2.47,58,44,23,2,0,1,0,0,0,0,0,0,7,1,1,6,2,0,0,-
Pat Maroon,T.B,L,81,104.9,3,3,1,2,6,66.67,13,23.08,2.09,19,17,16,10,0,2,0,0,0,0,0,0,5,0,6,4,0,3,3,50.00
James van Riemsdyk,PHI,L,82,214.65,9,0,0,0,9,56.25,44,20.45,9.94,61,58,58,49,1,6,6,3,3,0,0,1,3,0,0,14,1,0,2,0.00
Paul Byron,MTL,L,27,8.4833333333333,0,0,0,0,0,-,0,-,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,3,25.00
Sam Gagner,DET,C,81,52.466666666667,0,1,0,1,1,33.33,6,0.00,1.02,11,9,7,3,0,3,6,3,3,0,0,0,2,1,0,5,1,23,10,69.70
Logan Couture,S.J,C,77,190.43333333333,5,12,5,7,17,65.38,34,14.71,5.4,61,54,46,20,0,3,2,1,1,0,0,2,4,3,1,8,0,53,36,59.55
P.K. Subban,N.J,D,77,44.316666666667,0,0,0,0,0,0.00,4,0.00,0.64,15,11,4,0,0,0,2,1,1,0,0,0,2,0,4,2,2,0,0,-
Riley Nash,"ARI, T.B, WPG",C,49,23.633333333333,0,0,0,0,0,0.00,3,0.00,0.58,5,5,5,4,0,1,0,0,0,0,0,0,1,0,2,1,0,3,2,60.00
Thomas Hickey,NYI,D,2,0.21666666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Kyle Turris,EDM,C,23,9.85,0,0,0,0,0,0.00,0,-,0.09,1,1,1,0,0,0,2,1,1,0,0,0,0,1,0,0,0,5,4,55.56
Brad Malone,EDM,C,8,0.36666666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Brendan Smith,CAR,D,45,0.8,0,0,0,0,0,-,1,0.00,0.14,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Colton Sceviour,EDM,C,35,0.28333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00
David Perron,STL,L,67,179.96666666667,11,15,4,11,26,74.29,57,19.30,5.31,96,74,58,4,0,6,2,1,1,0,0,1,2,0,3,7,1,0,0,-
Patrick Kane,CHI,R,78,294.36666666667,9,22,15,7,31,81.58,88,10.23,7.95,154,112,58,9,0,7,2,1,1,0,0,0,8,3,2,7,1,0,0,-
Robert Bortuzzo,STL,D,73,0.63333333333333,0,0,0,0,0,0.00,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Evgenii Dadonov,VGK,R,78,185.18333333333,5,3,1,2,8,44.44,29,17.24,4.74,43,38,36,25,0,3,0,0,0,0,0,1,4,1,5,5,1,0,0,-
Mikael Backlund,CGY,C,82,117.48333333333,0,7,3,4,7,63.64,24,0.00,2.53,37,30,14,4,0,4,2,1,1,0,0,0,3,0,1,2,0,41,43,48.81
Ryan McDonagh,T.B,D,71,25.55,0,1,1,0,1,100.00,1,0.00,0.13,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,-
Max Pacioretty,VGK,L,39,104.01666666667,4,8,5,3,12,75.00,39,10.26,3.99,73,53,36,6,0,10,2,1,1,0,0,0,2,0,0,7,0,0,1,0.00
Jakub Voracek,CBJ,R,79,253.91666666667,2,23,12,11,25,75.76,38,5.26,2.76,65,48,18,4,1,3,0,0,0,0,0,1,15,3,0,7,1,1,5,16.67
Jake Muzzin,TOR,D,47,12.116666666667,0,0,0,0,0,-,2,0.00,0.15,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-
Alec Martinez,VGK,D,26,12.516666666667,0,0,0,0,0,0.00,0,-,0.0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,1,2,1,0,0,-
Carl Hagelin,WSH,L,53,1.5166666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.00
Lars Eller,WSH,C,72,82.516666666667,0,2,1,1,2,33.33,9,0.00,0.93,12,10,7,1,0,2,0,0,0,0,0,0,5,1,1,10,0,31,36,46.27
Wayne Simmonds,TOR,R,72,17.25,0,1,1,0,1,50.00,1,0.00,0.09,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.00
Nick Holden,OTT,D,76,5.9,0,0,0,0,0,-,1,0.00,0.04,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Jay Beagle,ARI,C,33,3.8333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,1,91.67
Drew Doughty,L.A,D,39,123.46666666667,4,9,3,6,13,92.86,26,15.38,2.41,43,31,19,5,0,3,0,0,0,0,0,0,1,4,1,1,0,0,0,-
Steven Stamkos,T.B,C,81,299.53333333333,16,20,12,8,36,69.23,104,15.38,11.89,162,134,71,10,2,7,2,1,1,0,0,0,5,1,6,7,0,91,71,56.17
Alex Pietrangelo,VGK,D,80,175.71666666667,3,10,6,4,13,72.22,38,7.89,2.85,75,54,18,0,1,8,0,0,0,0,0,1,7,10,0,8,8,0,0,-
Zach Bogosian,T.B,D,48,0.38333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Luke Schenn,VAN,D,66,3.4833333333333,0,0,0,0,0,-,1,0.00,0.08,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Josh Bailey,NYI,"C, R",74,115.16666666667,2,9,6,3,11,68.75,10,20.00,1.77,20,13,16,6,0,4,0,0,0,0,0,0,2,1,0,4,0,6,15,28.57
Tyler Myers,VAN,D,82,30.75,0,1,0,1,1,100.00,4,0.00,0.19,7,4,3,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,-
Erik Karlsson,S.J,D,50,141.95,0,10,6,4,10,62.50,18,0.00,1.89,43,28,16,3,2,2,0,0,0,0,0,0,5,1,1,5,0,0,0,-
Michael Del Zotto,OTT,D,26,36.4,1,1,0,1,2,66.67,5,20.00,0.24,11,7,2,0,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,-
Jordan Eberle,SEA,"C, R",79,217.73333333333,4,5,3,2,9,50.00,23,17.39,5.1,57,46,40,21,0,5,2,1,1,0,0,0,4,1,4,6,1,0,1,0.00
Tyler Ennis,OTT,"C, R",57,93.183333333333,1,3,1,2,4,50.00,14,7.14,2.08,26,22,19,6,0,1,4,2,2,0,0,1,5,3,5,6,0,3,0,100.00
John Carlson,WSH,D,78,310.56666666667,7,18,7,11,25,64.10,43,16.28,3.81,95,64,31,3,0,5,4,2,2,0,0,0,7,8,3,2,7,0,0,-
Roman Josi,NSH,D,80,272.05,11,26,10,16,37,71.15,63,17.46,5.31,134,87,33,5,1,7,2,1,1,0,0,1,8,3,2,2,6,0,0,-
Justin Schultz,WSH,D,74,106.26666666667,2,3,2,1,5,55.56,14,14.29,1.17,24,20,4,0,0,5,4,2,2,0,0,0,3,1,1,1,1,0,0,-
Travis Hamonic,"OTT, VAN",D,43,2.2833333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Derek Stepan,CAR,C,58,1.7666666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.00
Marco Scandella,STL,D,70,1.3333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Michael Stone,CGY,D,11,10.633333333333,1,1,1,0,2,100.00,7,14.29,0.45,10,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-
Adam Henrique,ANA,C,58,124.43333333333,6,5,5,0,11,57.89,22,27.27,3.29,35,27,29,14,1,0,2,1,1,0,0,0,1,1,4,2,0,77,51,60.16
TJ Brodie,TOR,D,82,16.4,0,1,1,0,1,50.00,0,-,0.11,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Gustav Nyquist,CBJ,C,82,151.05,4,6,5,1,10,66.67,11,36.36,3.08,22,21,19,15,0,1,2,1,1,0,0,0,2,2,0,4,0,3,3,50.00
Derek Grant,ANA,C,71,34.5,2,0,0,0,2,66.67,6,33.33,1.24,11,9,8,7,0,0,0,0,0,0,0,0,0,0,0,2,0,10,4,71.43
Greg Pateryn,ANA,D,10,0.56666666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Mark Borowiecki,NSH,D,57,1.5166666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Matt Martin,NYI,L,71,6.95,0,0,0,0,0,0.00,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Cam Atkinson,PHI,R,73,195.56666666667,2,3,0,3,5,41.67,40,5.00,5.72,64,52,37,17,0,8,0,0,0,0,0,0,4,2,1,7,0,0,1,0.00
Jared Spurgeon,MIN,D,65,197.51666666667,0,14,8,6,14,45.16,20,0.00,1.91,46,29,12,1,0,6,0,0,0,0,0,0,3,4,1,3,3,0,0,-
Jordie Benn,MIN,D,39,3.1666666666667,1,0,0,0,1,100.00,3,33.33,0.13,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Antoine Roussel,ARI,L,53,2.15,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Tyler Johnson,CHI,C,26,58.216666666667,0,2,1,1,2,33.33,6,0.00,1.1,11,8,10,6,0,2,0,0,0,0,0,0,0,0,1,2,0,4,3,57.14
Mike Hoffman,MTL,C,67,180.78333333333,4,9,6,3,13,72.22,46,8.70,3.97,91,60,27,4,3,10,0,0,0,0,0,0,7,0,1,4,2,4,2,66.67
Tyler Bozak,STL,C,50,16.366666666667,0,1,0,1,1,50.00,0,-,0.11,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,60.00
Marcus Johansson,"SEA, WSH",L,69,171.28333333333,3,7,5,2,10,62.50,23,13.04,4.27,36,31,25,21,0,6,0,0,0,0,0,2,9,1,2,11,1,18,23,43.90
Kyle Palmieri,NYI,"C, R",69,111.35,2,4,1,3,6,46.15,20,10.00,3.46,36,29,26,11,0,2,4,2,2,0,0,0,3,1,3,1,0,5,15,25.00
Ryan O'Reilly,STL,C,78,202.0,9,7,5,2,16,43.24,36,25.00,6.08,59,49,52,22,0,5,2,1,1,0,0,1,5,3,1,6,0,140,96,59.32
Kyle Clifford,"STL, TOR",L,25,0.3,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Alex Chiasson,VAN,R,67,125.6,6,4,3,1,10,58.82,27,22.22,5.14,32,30,31,25,0,2,0,0,0,0,0,1,0,0,2,3,0,0,2,0.00
Jakob Silfverberg,ANA,R,53,93.216666666667,1,4,1,3,5,29.41,16,6.25,1.94,26,20,15,9,0,3,4,2,2,0,0,0,4,0,0,3,0,5,3,62.50
John Tavares,TOR,C,79,236.76666666667,10,16,9,7,26,54.17,70,14.29,11.95,112,98,93,52,0,9,6,3,3,0,0,1,6,4,5,14,0,164,105,60.97
Victor Hedman,T.B,D,82,293.53333333333,6,32,17,15,38,74.51,53,11.32,4.86,111,81,34,4,1,11,4,2,2,0,0,2,7,6,4,1,4,0,0,-
Matt Duchene,NSH,C,78,248.28333333333,16,13,8,5,29,59.18,64,25.00,10.16,107,90,73,28,0,6,2,1,1,0,0,0,20,1,2,11,1,34,13,72.34
Evander Kane,EDM,L,43,106.3,3,1,1,0,4,28.57,22,13.64,3.21,36,30,29,11,0,1,0,0,0,0,0,0,3,1,4,7,0,0,2,0.00
Brayden Schenn,STL,C,62,149.18333333333,7,10,9,1,17,62.96,28,25.00,4.61,45,37,36,17,0,3,2,1,1,0,0,0,6,3,2,5,0,11,5,68.75
Oliver Ekman-Larsson,VAN,D,79,139.76666666667,3,7,5,2,10,58.82,27,11.11,1.51,53,32,13,0,0,4,2,1,1,0,0,0,2,2,1,2,1,0,0,-
Nazem Kadri,COL,C,71,274.83333333333,8,21,8,13,29,60.42,73,10.96,12.89,129,107,97,47,1,15,10,5,5,0,0,5,7,3,4,4,0,103,110,48.36
Ryan Ellis,PHI,D,4,6.6333333333333,0,2,0,2,2,66.67,1,0.00,0.01,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Calvin de Haan,CHI,D,69,5.4833333333333,0,0,0,0,0,-,1,0.00,0.03,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Zack Kassian,EDM,R,58,19.033333333333,2,0,0,0,2,66.67,3,66.67,0.42,5,4,4,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,-
Dmitry Kulikov,MIN,D,80,13.766666666667,0,0,0,0,0,-,0,-,0.0,1,0,1,1,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,-
Nick Leddy,"DET, STL",D,75,137.81666666667,0,6,0,6,6,54.55,9,0.00,0.69,20,14,7,1,0,2,2,1,1,0,0,0,2,2,1,1,1,0,0,-
Chris Kreider,NYR,L,81,240.05,26,9,3,6,35,67.31,66,39.39,14.24,93,88,84,66,0,9,4,2,2,0,0,1,4,1,10,9,1,2,4,33.33
John Moore,BOS,D,7,1.7,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Brayden McNabb,VGK,D,69,2.8666666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Reilly Smith,VGK,R,56,101.03333333333,3,4,2,2,7,53.85,29,10.34,4.2,42,34,29,15,0,2,2,1,1,0,0,1,4,0,3,6,0,1,0,100.00
Tomas Tatar,N.J,L,76,139.11666666667,2,3,2,1,5,55.56,16,12.50,1.96,31,22,24,5,0,3,0,0,0,0,0,0,7,2,3,13,0,5,5,50.00
Tyson Barrie,EDM,D,73,208.75,3,18,8,10,21,53.85,36,8.33,3.21,69,49,16,2,1,3,0,0,0,0,0,0,5,1,0,4,4,0,0,-
Dmitry Orlov,WSH,D,76,74.1,2,2,1,1,4,100.00,10,20.00,1.67,18,14,13,6,0,0,0,0,0,0,0,0,3,1,5,3,1,0,0,-
Brian Dumoulin,PIT,D,76,7.0666666666667,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-
Richard Panik,NYI,R,4,12.85,0,1,1,0,1,100.00,0,-,0.13,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.00
Mattias Ekholm,NSH,D,76,119.36666666667,0,4,2,2,4,57.14,18,0.00,1.08,37,26,6,2,0,4,2,1,1,0,0,0,3,0,0,5,0,0,0,-
Marcus Foligno,MIN,L,74,127.31666666667,5,2,1,1,7,58.33,8,62.50,1.39,14,10,8,5,1,0,4,2,2,0,0,1,2,0,4,9,0,0,1,0.00
Craig Smith,BOS,C,74,114.65,0,4,3,1,4,40.00,25,0.00,2.86,45,32,30,12,2,5,6,3,3,0,0,1,1,0,0,5,0,0,0,-
Chris Wideman,MTL,D,64,159.36666666667,0,12,6,6,12,60.00,19,0.00,1.24,39,25,11,1,0,2,12,6,6,0,0,3,3,3,3,3,5,0,0,-
Casey Cizikas,NYI,C,74,6.2,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,66.67
David Savard,MTL,D,62,3.7,0,0,0,0,0,-,0,-,0.02,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-
Nicolas Deslauriers,"ANA, MIN",L,81,2.3333333333333,0,0,0,0,0,-,0,-,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-
