"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","ixG/60","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"157","Cody Eakin","BUF","C","69","87.666666666667","1.2705314009662","0","0.68","0.68","0","0.68","100.00","6.16","0.00","0.07","6.16","6.16","0","0","1.37","0","1.37","0.68","0.68","0","0","0","0","2.05","0","0","1.37","34.9","33.54","34.90"
"158","Kevin Connauton","FLA, PHI","D","39","18.733333333333","0.48034188034188","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","3.2","0","3.2","0","9.61","0","0","-"
"159","Ben Chiarot","FLA, MTL","D","74","220.15","2.975","0","0.27","0.27","0","0.27","33.33","3","0.00","0.03","3.54","3.27","0.55","0","0.55","0","0.55","0.27","0.27","0","0","0","3","0.55","4.91","0.82","4.36","0","0","-"
"160","Erik Haula","BOS","L","78","58.75","0.75320512820513","0","0","0","0","0","-","2.04","0.00","0.7","5.11","5.11","4.09","4.09","2.04","0","2.04","1.02","1.02","0","0","3.06","1.02","4.09","0","0","3.06","12.26","10.21","55.71"
"161","Anders Lee","NYI","C, L","76","0.78333333333333","0.01030701754386","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"162","Nick Jensen","WSH","D","76","193.8","2.55","0","0","0","0","0","0.00","1.24","0.00","0.01","1.24","1.24","0","0","0","0","0","0","0","0","0","0.31","2.48","0.62","6.5","1.55","6.19","0","0","-"
"163","Nic Dowd","WSH","C","64","124.78333333333","1.9497395833333","0.48","0","0","0","0.48","100.00","2.89","16.67","0.31","4.81","4.33","1.92","0.96","0.96","0","2.89","0.96","0.96","0","0","0","1.44","2.89","1.92","0.48","4.33","32.22","38.47","21.92"
"164","Justin Dowling","VAN","C","22","7.6333333333333","0.3469696969697","0","0","0","0","0","-","7.86","0.00","0.17","7.86","7.86","0","0","0","7.86","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"165","Brenden Dillon","WPG","D","79","139.53333333333","1.7662447257384","0","0","0","0","0","0.00","3.01","0.00","0.26","3.44","3.44","2.15","0.86","0.43","0","0","0","0","0","0","0","5.16","0.86","8.17","1.29","6.45","0","0","-"
"166","Radko Gudas","FLA","D","77","160.55","2.0850649350649","0.37","0","0","0","0.37","20.00","2.24","16.67","0.01","2.99","2.62","0","0","0.75","0","0","0","0","0","0","0.75","1.12","2.24","9.72","2.24","7.1","0","0","-"
"167","Matt Irwin","WSH","D","17","9.6833333333333","0.56960784313725","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6.2","6.2","12.39","0","0","-"
"168","Christopher Tanev","CGY","D","82","241.53333333333","2.9455284552846","0","0","0","0","0","0.00","1.24","0.00","0.02","1.24","1.24","0","0","0","0","0.5","0.25","0.25","0","0","0.25","1.99","1.49","1.24","1.24","9.69","0","0","-"
"169","Mats Zuccarello","MIN","C, R","70","6.15","0.087857142857143","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"170","Calle Jarnkrok","CGY, SEA","C","66","72.4","1.0969696969697","0","0","0","0","0","-","2.49","0.00","0.29","4.14","3.31","2.49","0.83","0.83","0","0","0","0","0","0","0","0.83","1.66","0","0.83","2.49","21.55","25.69","37.80"
"172","Jason Zucker","PIT","L","41","1.8833333333333","0.045934959349593","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31.86","0.00"
"173","Tyler Toffoli","CGY, MTL","C, R","74","80.966666666667","1.0941441441441","1.48","0.74","0.74","0","2.22","75.00","6.67","22.22","1.19","12.6","9.63","5.93","1.48","2.22","0.74","4.45","2.22","2.22","0","0","0.74","1.48","3.71","2.22","1.48","0.74","0.74","2.22","18.53"
"174","Johan Larsson","ARI, WSH","L","43","62.6","1.4558139534884","0","0","0","0","0","-","0.96","0.00","0.07","3.83","1.92","0","0","0","0","8.63","2.88","1.92","0.96","0","3.83","0.96","0.96","0.96","3.83","7.67","19.17","28.75","38.34"
"175","Greg McKegg","NYR","C","43","50.833333333333","1.1821705426357","0","1.18","1.18","0","1.18","100.00","1.18","0.00","0.07","1.18","1.18","1.18","1.18","0","0","0","0","0","0","0","0","2.36","2.36","1.18","1.18","4.72","3.54","10.62","29.51"
"178","Patrik Nemeth","NYR","D","63","98.583333333333","1.5648148148148","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","1.22","0.61","0.61","0","0","0","0.61","1.22","8.52","1.83","11.56","0","0","-"
"179","Jon Merrill","MIN","D","69","133.88333333333","1.9403381642512","0","0","0","0","0","-","0.9","0.00","0.01","0.9","0.9","0","0","0","0","0","0","0","0","0","0","0.9","0","0.9","1.34","8.96","0","0","-"
"180","Tyler Pitlick","CGY, MTL","C","39","20.316666666667","0.52094017094017","0","0","0","0","0","-","5.91","0.00","1.11","8.86","8.86","5.91","5.91","2.95","0","0","0","0","0","0","0","0","8.86","2.95","0","8.86","0","0","-"
"181","Justin Faulk","STL","D","76","134.66666666667","1.7719298245614","0","0","0","0","0","0.00","2.23","0.00","0.01","2.23","2.23","0","0","0.45","0","0.89","0.45","0.45","0","0","0.45","2.67","0.89","3.56","1.34","5.35","0","0","-"
"182","Brock Nelson","NYI","C","72","51.783333333333","0.71921296296296","0","0","0","0","0","-","4.63","0.00","0.57","9.27","8.11","6.95","3.48","0","2.32","0","0","0","0","0","0","1.16","2.32","1.16","0","1.16","9.27","27.81","28.97"
"183","Nick Bjugstad","MIN","C","57","2.6333333333333","0.046198830409357","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22.78","45.57","0","2278.48"
"184","Derek Forbort","BOS","D","76","234.01666666667","3.0791666666667","0","0.26","0.26","0","0.26","33.33","0.77","0.00","0.03","0.77","0.77","0.26","0.26","0","0.26","0.51","0.26","0.26","0","0","0.26","1.28","0.26","6.41","1.28","9.49","0","0","-"
"185","Kevin Hayes","PHI","C, R","48","43.466666666667","0.90555555555556","0","1.38","1.38","0","1.38","100.00","5.52","0.00","0.4","5.52","5.52","4.14","0","0","0","2.76","1.38","1.38","0","0","0","0","2.76","1.38","0","0","19.33","22.09","64.42"
"186","Cam Fowler","ANA","D","76","216.55","2.8493421052632","0","0","0","0","0","0.00","1.94","0.00","0.03","2.49","2.49","0.28","0","0.28","0","0","0","0","0","0","0.28","1.39","1.66","0.55","0.28","6.1","0","0","-"
"188","Austin Watson","OTT","L","67","97.483333333333","1.4549751243781","0.62","0","0","0","0.62","100.00","1.85","33.33","0.16","3.08","3.08","1.85","0.62","0","0","2.46","1.23","1.23","0","0","1.23","0","2.46","3.08","0","4.92","1.23","1.85","24.62"
"189","Jaden Schwartz","SEA","C","37","5.6","0.15135135135135","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","10.71","0","10.71","0","0","0","0","10.71","0.00"
"191","Chris Wagner","BOS","R","1","2.1166666666667","2.1166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28.35","0.00"
"192","Jeff Skinner","BUF","L","80","1.0833333333333","0.013541666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","55.38","0","55.38","0.00"
"194","Erik Gudbranson","CGY","D","78","225.81666666667","2.8950854700855","0","0","0","0","0","0.00","1.86","0.00","0.01","2.39","2.39","0.27","0","0.27","0","3.45","1.06","0.8","0.27","0","0.8","2.39","0.8","2.13","0.53","7.44","0","0","-"
"195","Taylor Hall","BOS","L","81","1.7833333333333","0.02201646090535","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"196","Brett Connolly","CHI","R","9","0.68333333333333","0.075925925925926","0","0","0","0","0","-","87.8","0.00","11.33","175.61","87.8","175.61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"197","Ryan Johansen","NSH","C","79","16.683333333333","0.21118143459916","0","0","0","0","0","-","0","-","0","3.6","3.6","0","0","0","0","0","0","0","0","0","0","0","3.6","0","0","7.19","89.91","32.37","264.44"
"198","Tyler Seguin","DAL","C","81","15.3","0.18888888888889","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","82.35","82.35","196.08"
"199","Mark Pysyk","BUF","D","68","137.91666666667","2.0281862745098","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1.31","0.44","0.87","0.44","6.96","0","0","-"
"200","Jarred Tinordi","NYR","D","7","0.63333333333333","0.09047619047619","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","94.74","0","0","-"
"201","Mikael Granlund","NSH","C","80","151.03333333333","1.8879166666667","0","0","0","0","0","-","2.38","0.00","0.13","3.18","2.38","2.38","0","0","0","0.79","0.4","0.4","0","0","1.19","1.19","3.97","0","1.59","2.78","17.88","29.4","15.02"
"202","Nino Niederreiter","CAR","R","75","1.4","0.018666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"203","Bryan Rust","PIT","R","60","46.633333333333","0.77722222222222","0","0","0","0","0","-","3.86","0.00","1.13","10.29","9.01","7.72","1.29","2.57","0","0","0","0","0","0","1.29","0","1.29","1.29","0","5.15","1.29","0","128.66"
"204","Joonas Donskoi","SEA","R","75","150.7","2.0093333333333","0","0.4","0.4","0","0.4","50.00","3.98","0.00","0.27","4.78","3.98","3.19","1.59","0.4","0","0","0","0","0","0","0.8","0","3.58","0.8","1.19","4.38","0","1.19","0.00"
"206","Sam Carrick","ANA","C","64","52.333333333333","0.81770833333333","0","0","0","0","0","-","3.44","0.00","0.33","4.59","4.59","2.29","2.29","1.15","1.15","0","0","0","0","0","1.15","1.15","1.15","4.59","0","1.15","21.78","28.66","49.51"
"207","Brendan Gallagher","MTL","R","56","2.6166666666667","0.04672619047619","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"208","Jesper Fast","CAR","R","82","130","1.5853658536585","0","0.46","0.46","0","0.46","100.00","2.31","0.00","0.17","2.77","2.77","1.38","1.38","0","0","0","0","0","0","0","0.46","1.38","0.46","1.85","0.46","1.85","0.92","1.38","18.46"
"209","John Klingberg","DAL","D","74","20.783333333333","0.28085585585586","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","2.89","0","2.89","0","0","0","0","-"
"210","Mark Stone","VGK","R","37","24.916666666667","0.67342342342342","0","2.41","2.41","0","2.41","50.00","2.41","0.00","0.44","4.82","4.82","4.82","4.82","2.41","0","0","0","0","0","0","0","4.82","7.22","0","2.41","0","0","0","-"
"211","Alex Belzile","MTL","R","11","5.05","0.45909090909091","0","0","0","0","0","-","11.88","0.00","0.34","11.88","11.88","0","0","0","0","0","0","0","0","0","0","0","0","0","11.88","0","0","0","-"
"212","Colin Blackwell","SEA, TOR","C","58","56.483333333333","0.97385057471264","2.12","0","0","0","2.12","40.00","10.62","20.00","1.26","10.62","10.62","8.5","6.37","1.06","3.19","0","0","0","0","0","0","2.12","1.06","0","0","2.12","10.62","20.18","36.63"
"213","Matthew Peca","STL","C","5","0.68333333333333","0.13666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"214","Ryan Dzingel","ARI, S.J","C","32","11.066666666667","0.34583333333333","0","0","0","0","0","-","5.42","0.00","0.01","5.42","5.42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16.27","0.00"
"215","Ondrej Palat","T.B","L","77","25.233333333333","0.32770562770563","0","2.38","2.38","0","2.38","100.00","2.38","0.00","0.08","2.38","2.38","2.38","2.38","0","0","0","0","0","0","0","2.38","2.38","2.38","11.89","0","0","0","0","-"
"216","Josh Manson","ANA, COL","D","67","139.51666666667","2.0823383084577","0","0","0","0","0","-","1.29","0.00","0.05","1.72","1.29","0.43","0.43","0.43","0","3.87","1.29","0.86","0.43","0","0.86","2.15","1.72","9.03","2.58","5.59","0","0","-"
"217","Max McCormick","SEA","L","10","0.5","0.05","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"218","Josh Archibald","EDM","R","8","11.666666666667","1.4583333333333","0","0","0","0","0","-","5.14","0.00","0.26","5.14","5.14","5.14","0","0","0","0","0","0","0","0","0","0","0","0","0","10.29","0","5.14","0.00"
"219","Travis Boyd","ARI","C","74","46.583333333333","0.6295045045045","0","0","0","0","0","-","1.29","0.00","0.11","1.29","1.29","1.29","1.29","0","0","0","0","0","0","0","0","1.29","1.29","1.29","0","3.86","32.2","42.5","55.52"
"221","Gregory Hofmann","CBJ","C","24","5.4666666666667","0.22777777777778","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"222","Johnny Gaudreau","CGY","L","82","5.55","0.067682926829268","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"223","Fredrik Claesson","T.B","D","9","2.4666666666667","0.27407407407407","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"224","Nick Seeler","PHI","D","43","33.833333333333","0.78682170542636","0","0","0","0","0","0.00","0","-","0","1.77","0","0","0","0","0","0","0","0","0","0","0","1.77","0","5.32","0","17.73","0","0","-"
"226","Vincent Trocheck","CAR","C","81","143.13333333333","1.7670781893004","0","0","0","0","0","-","4.19","0.00","0.47","6.29","5.03","5.03","2.1","1.68","0","0","0","0","0","0","0.84","0.42","3.77","2.1","2.93","3.35","38.57","34.79","22.04"
"227","Adam Lowry","WPG","C, L","79","183.35","2.3208860759494","0.98","0.65","0.65","0","1.64","71.43","4.58","21.43","0.47","5.89","5.24","3.6","2.29","0.33","0.33","0","0","0","0","0","0.98","1.64","2.62","4.25","0.65","2.62","28.8","39.27","13.84"
"228","Nick Cousins","NSH","C","68","2.75","0.040441176470588","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"229","Steven Fogarty","BOS","C","2","0.033333333333333","0.016666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"230","Blake Coleman","CGY","C","81","119.71666666667","1.4779835390947","0.5","0.5","0.5","0","1","66.67","6.01","8.33","0.53","9.02","7.52","4.51","2","1.5","0","1","0.5","0.5","0","0","1.5","1.5","3.51","0.5","0.5","2","0","1.5","0.00"
"231","Logan Shaw","OTT","R","17","18.683333333333","1.0990196078431","0","0","0","0","0","-","0","-","0.09","3.21","3.21","0","0","3.21","0","0","0","0","0","0","0","0","19.27","0","0","6.42","28.9","64.23","99.66"
"232","Andy Andreoff","NYI","C","6","0.21666666666667","0.036111111111111","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"233","Kyle Rau","MIN","C","5","2.0333333333333","0.40666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"234","Jean-Gabriel Pageau","NYI","C","77","147.58333333333","1.9166666666667","0.41","1.22","1.22","0","1.63","100.00","4.88","8.33","0.38","6.91","5.69","3.25","2.03","1.22","0","0.81","0.41","0.41","0","0","0","0.81","2.44","0.81","0.81","4.07","32.93","29.27","21.52"
"235","Mike Reilly","BOS","D","70","55.35","0.79071428571429","1.08","0","0","0","1.08","100.00","4.34","25.00","0.39","5.42","5.42","3.25","1.08","0","0","0","0","0","0","0","0","1.08","0","4.34","0","4.34","0","0","-"
"236","Rocco Grimaldi","NSH","R","7","11.95","1.7071428571429","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.02","0","0","0","10.04","0","502.09"
"238","Boone Jenner","CBJ","C","59","94.666666666667","1.6045197740113","0","0","0","0","0","-","5.07","0.00","0.5","8.24","6.97","5.07","1.9","0.63","0","1.27","0.63","0.63","0","0","1.27","0","3.17","0.63","0.63","3.8","40.56","38.66","32.45"
"239","Dmitrij Jaskin","ARI","R","12","0.033333333333333","0.0027777777777778","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"240","Victor Rask","MIN, SEA","C","47","2.0333333333333","0.043262411347518","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"241","Brandon Saad","STL","L","78","77.45","0.99294871794872","0.77","1.55","1.55","0","2.32","100.00","8.52","9.09","0.8","10.07","9.3","7.75","3.1","1.55","0","1.55","0.77","0.77","0","0","0.77","2.32","5.42","2.32","0","1.55","0","0.77","0.00"
"242","Joel Edmundson","MTL","D","24","58.333333333333","2.4305555555556","0","0","0","0","0","0.00","3.09","0.00","0","3.09","3.09","0","0","1.03","0","2.06","1.03","1.03","0","0","1.03","1.03","1.03","4.11","2.06","12.34","0","0","-"
"243","Matt Nieto","S.J","L","70","122.81666666667","1.7545238095238","0","0","0","0","0","-","5.37","0.00","0.5","5.86","5.37","3.91","2.44","0.49","0","0","0","0","0","0","0.49","0.49","0.49","0.98","1.47","0","0","0.49","0.00"
"244","William Karlsson","VGK","C","67","102.45","1.5291044776119","1.17","0","0","0","1.17","66.67","2.34","50.00","0.48","4.1","4.1","2.34","2.34","0.59","0","0","0","0","0","0","0.59","0.59","2.34","1.76","1.17","4.69","30.45","42.75","24.36"
"245","Scott Harrington","CBJ","D","7","8.3","1.1857142857143","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","14.46","7.23","7.23","0","0","0","0","0","0","0","7.23","0","0","-"
"246","Nikita Kucherov","T.B","R","47","2.7333333333333","0.058156028368794","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"247","Ryan Nugent-Hopkins","EDM","C","63","127.26666666667","2.0201058201058","1.41","0.94","0.94","0","2.36","83.33","8.49","16.67","0.8","8.96","8.49","5.19","3.77","3.77","0","0.94","0.47","0.47","0","0","0.94","0.47","2.36","0","1.41","1.89","12.73","28.29","14.63"
"248","Gabriel Landeskog","COL","L","51","3.95","0.077450980392157","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15.19","30.38","15.19","1012.66"
"249","Jonathan Huberdeau","FLA","C, L","80","146.2","1.8275","1.23","0.82","0.82","0","2.05","71.43","5.75","21.43","0.81","6.16","6.16","4.51","4.1","2.05","0.41","0.82","0.41","0.41","0","0","0.82","1.23","7.39","2.46","1.64","2.87","0.82","0.41","27.36"
"250","Adam Larsson","SEA","D","82","208.31666666667","2.5404471544715","0","0","0","0","0","0.00","1.73","0.00","0","2.02","1.73","0","0","0","0","2.3","0.86","0.86","0","0","0.58","0.58","1.15","4.9","0","8.64","0","0","-"
"251","Ryan Strome","NYR","C","74","39.55","0.53445945945946","1.52","0","0","0","1.52","100.00","10.62","14.29","0.91","13.65","12.14","7.59","4.55","3.03","0","0","0","0","0","0","1.52","0","3.03","0","0","4.55","10.62","10.62","75.85"
"253","Mark Scheifele","WPG","C","67","5.65","0.084328358208955","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","42.48","74.34","386.16"
"255","Dougie Hamilton","N.J","D","62","30.366666666667","0.48978494623656","0","0","0","0","0","-","3.95","0.00","0.21","7.9","3.95","1.98","0","0","1.98","3.95","1.98","1.98","0","0","0","3.95","1.98","3.95","1.98","1.98","0","0","-"
"259","Joel Armia","MTL","R","60","85.483333333333","1.4247222222222","0.7","0","0","0","0.7","100.00","4.21","16.67","0.34","4.21","4.21","1.4","0.7","0.7","0","0","0","0","0","0","0.7","4.21","4.91","4.91","1.4","2.11","0","1.4","0.00"
"261","Connor Murphy","CHI","D","57","153.03333333333","2.6847953216374","0","0","0","0","0","-","1.57","0.00","0","1.57","1.57","0","0","0","0","0.78","0.39","0.39","0","0","0.39","1.96","1.18","2.74","2.35","9.02","0","0","-"
"262","Phillip Danault","L.A","C, L","79","135.2","1.7113924050633","0","1.33","1.33","0","1.33","150.00","4.44","0.00","0.33","4.88","4.44","2.22","0.89","0.44","0.89","1.78","0.89","0.89","0","0","0.44","0.44","1.33","2.22","0.44","1.33","25.3","33.28","19.16"
"263","Vladislav Namestnikov","DAL, DET","C","75","105.9","1.412","0.57","0","0","0","0.57","100.00","1.13","50.00","0.11","1.7","1.13","0.57","0.57","0","0","1.13","0.57","0.57","0","0","0.57","0.57","1.7","0.57","0.57","1.13","1.7","2.83","21.25"
"264","Rickard Rakell","ANA, PIT","L, R","70","3.1","0.044285714285714","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"265","Colin Miller","BUF","D","38","42.066666666667","1.1070175438596","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.28","1.43","5.71","0","0","-"
"266","Jonathan Marchessault","VGK","C","76","0.76666666666667","0.010087719298246","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"267","Barclay Goodrow","NYR","C","79","182.78333333333","2.3137130801688","0.33","0.98","0.98","0","1.31","80.00","4.6","7.14","0.55","5.91","5.58","4.27","2.63","0.98","0.33","3.94","0.66","0.33","0","0.33","0.66","2.63","3.61","1.31","1.31","4.27","29.54","35.45","14.92"
"268","Brad Hunt","VAN","D","50","2.8833333333333","0.057666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"269","Torey Krug","STL","D","64","11.883333333333","0.18567708333333","5.05","0","0","0","5.05","100.00","5.05","100.00","0.31","5.05","5.05","5.05","5.05","0","0","0","0","0","0","0","0","5.05","0","0","0","0","0","0","-"
"270","Matt Tennyson","NSH","D","8","3.2","0.4","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18.75","0","0","-"
"271","Luke Glendening","DAL","C","82","183.18333333333","2.2339430894309","0","0.66","0.66","0","0.66","100.00","4.91","0.00","0.66","7.86","6.55","6.55","2.95","1.64","1.31","0","0","0","0","0","1.64","0.33","1.97","0.98","0","3.28","26.2","25.88","16.48"
"272","Yanni Gourde","SEA","C","74","116.68333333333","1.5768018018018","0.51","1.54","1.54","0","2.06","100.00","1.54","33.33","0.31","4.11","2.57","2.57","1.54","1.03","0","3.6","1.03","0.51","0.51","0","2.06","0","4.11","5.14","2.06","1.03","18","20.57","24.00"
"274","Alex Galchenyuk","ARI","C","60","0.35","0.0058333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"275","Morgan Rielly","TOR","D","82","138.31666666667","1.6867886178862","0","1.3","1.3","0","1.3","75.00","2.6","0.00","0.06","4.34","3.47","0.87","0.43","0.43","0","0","0","0","0","0","0.43","3.9","2.17","2.17","1.74","3.47","0","0","-"
"276","Hampus Lindholm","ANA, BOS","D","71","143.03333333333","2.0145539906103","0","0.42","0.42","0","0.42","20.00","2.52","0.00","0.11","3.36","3.36","0.42","0.42","0","0","0","0","0","0","0","0.42","0.42","1.26","2.94","1.68","6.29","0","0","-"
"277","Matt Dumba","MIN","D","57","115.36666666667","2.0239766081871","0","0","0","0","0","-","1.04","0.00","0.01","1.56","1.56","0","0","0","0","1.04","0.52","0.52","0","0","0","1.04","0.52","5.2","0.52","4.16","0","0","-"
"278","Brendan Gaunce","CBJ","C","30","0.083333333333333","0.0027777777777778","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"279","Brady Skjei","CAR","D","82","203.75","2.484756097561","0","0","0","0","0","0.00","2.65","0.00","0.1","2.65","2.65","0.59","0","0","0","1.18","0.59","0.59","0","0","0","2.65","1.77","1.77","1.18","3.24","0","0","-"
"280","Tanner Pearson","VAN","L","68","46.7","0.68676470588235","0","0","0","0","0","-","1.28","0.00","0.02","3.85","1.28","0","0","0","0","2.57","1.28","1.28","0","0","0","1.28","1.28","1.28","0","6.42","0","0","-"
"281","Scott Laughton","PHI","C","67","115.38333333333","1.7221393034826","1.04","0","0","0","1.04","100.00","3.64","28.57","0.42","4.68","4.68","2.6","2.08","0.52","0","2.08","1.04","1.04","0","0","1.04","1.56","2.08","0.52","1.04","3.12","14.04","33.28","15.43"
"282","Mark Jankowski","BUF","C","19","37.2","1.9578947368421","0","0","0","0","0","-","1.61","0.00","0.36","3.23","3.23","3.23","3.23","0","0","0","0","0","0","0","0","0","0","0","0","4.84","32.26","50","63.25"
"283","Olli Maatta","L.A","D","66","117.85","1.7856060606061","0","0","0","0","0","0.00","0.51","0.00","0.06","1.53","1.02","0.51","0","0","0","0","0","0","0","0","0","2.04","0","5.09","1.02","2.04","0","0","-"
"284","Mike Matheson","PIT","D","74","18.3","0.2472972972973","0","0","0","0","0","-","0","-","0.06","3.28","3.28","0","0","0","0","0","0","0","0","0","0","3.28","0","0","0","9.84","0","0","-"
"285","Zemgus Girgensons","BUF","L","56","81.466666666667","1.4547619047619","0","0","0","0","0","-","2.95","0.00","0.39","3.68","2.95","2.95","1.47","1.47","0","0","0","0","0","0","0","0","3.68","1.47","1.47","4.42","17.68","18.41","36.07"
"287","Tom Wilson","WSH","R","78","125.95","1.6147435897436","0.95","0.48","0.48","0","1.43","60.00","3.81","25.00","0.7","8.1","5.24","5.24","2.38","1.91","0","1.91","0.95","0.95","0","0","1.43","1.91","2.38","6.19","2.86","6.67","2.38","0.95","34.03"
"288","Tomas Hertl","S.J","C","82","126.33333333333","1.5406504065041","0","0.47","0.47","0","0.47","100.00","6.17","0.00","0.57","9.02","8.07","5.22","2.85","1.9","0.47","1.9","0.95","0.95","0","0","1.42","0.95","8.07","1.9","2.37","1.9","24.7","32.77","20.41"
"289","Teuvo Teravainen","CAR","L","77","122.7","1.5935064935065","0.98","0.49","0.49","0","1.47","100.00","3.91","25.00","0.54","5.87","5.87","3.42","1.96","0.98","0.49","0","0","0","0","0","1.96","0.49","3.91","0.98","1.96","2.44","0","0.49","0.00"
"290","Derrick Pouliot","SEA, VGK","D","11","1.3333333333333","0.12121212121212","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"292","Slater Koekkoek","EDM","D","19","5.45","0.28684210526316","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11.01","0","0","-"
"293","Filip Forsberg","NSH","L","69","2.9333333333333","0.042512077294686","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","20.45","0","0","0","0","0","0","-"
"294","Radek Faksa","DAL","C","77","142.68333333333","1.8530303030303","0.42","0.42","0.42","0","0.84","66.67","0.84","50.00","0.12","1.26","0.84","1.26","0.84","0.42","0","0","0","0","0","0","0.42","0.84","2.94","1.68","1.68","4.21","18.5","16.82","22.03"
