"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","ixG/60","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"14","Marc Staal","PHI","D","35","33.2","0.94857142857143","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","3.61","1.81","1.81","0","7.23","0","0","-"
"15","T.J. Oshie","WSH","R","52","4.65","0.089423076923077","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12.9","0","0","-"
"16","Andrew Cogliano","COL","C","74","167.85","2.2682432432432","0.36","1.07","1.07","0","1.43","100.00","1.79","20.00","0.25","2.5","2.5","1.79","0.71","0","0","0","0","0","0","0","2.14","0.71","0.71","0.36","0.36","4.65","12.51","26.45","11.48"
"17","Marc-Edouard Vlasic","S.J","D","56","89.45","1.5973214285714","0","0","0","0","0","-","4.02","0.00","0.1","4.02","4.02","0.67","0.67","2.01","0","0","0","0","0","0","0.67","1.34","1.34","0.67","0","11.4","0","0","-"
"18","Kris Letang","PIT","D","81","202.75","2.5030864197531","0","0.3","0.3","0","0.3","50.00","1.78","0.00","0.03","2.37","2.07","0.59","0.3","0.89","0","1.18","0.59","0.59","0","0","0.3","1.18","1.18","4.44","0.59","7.99","0","0","-"
"19","Ryan Reaves","TOR","R","48","0.35","0.0072916666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"20","Brad Marchand","BOS","L","82","146.7","1.7890243902439","1.23","0.41","0.41","0","1.64","80.00","5.32","23.08","0.47","6.95","6.54","4.09","1.64","1.23","0","4.09","2.04","2.04","0","0","0.41","2.45","3.27","4.5","2.04","3.68","1.23","1.64","17.53"
"21","Nick Foligno","CHI","L","73","98.766666666667","1.3529680365297","0.61","0","0","0","0.61","100.00","2.43","25.00","0.12","3.04","3.04","1.21","0.61","0","0","4.25","1.21","0.61","0.61","0","2.43","0.61","3.64","1.82","0","2.43","6.68","8.5","26.73"
"22","Erik Johnson","BUF, PHI","D","67","162.55","2.4261194029851","0","0","0","0","0","0.00","2.95","0.00","0.04","2.95","2.95","0.37","0","1.48","0","0.74","0.37","0.37","0","0","0.37","1.48","0.37","4.8","1.11","8.12","0","0","-"
"23","Kyle Okposo","BUF, FLA","R","67","52.466666666667","0.78308457711443","1.14","0","0","0","1.14","100.00","3.43","33.33","0.22","6.86","4.57","3.43","0","0","1.14","0","0","0","0","0","0","0","2.29","2.29","1.14","3.43","5.72","21.73","23.82"
"24","Trevor Lewis","L.A","C","81","145.18333333333","1.7923868312757","0.41","0.41","0.41","0","0.83","66.67","5.37","7.69","0.73","6.2","5.79","2.48","1.65","2.07","0.83","1.65","0.83","0.83","0","0","0","1.65","0.41","2.07","1.65","7.03","12.81","26.04","13.63"
"25","Cal Clutterbuck","NYI","R","81","151.3","1.8679012345679","0","0","0","0","0","-","0.79","0.00","0.19","1.59","1.59","0.4","0","0.4","0","5.55","1.19","0.79","0","0.4","1.19","1.19","1.59","5.95","0.79","3.97","0.79","0.4","26.44"
"27","Claude Giroux","OTT","R","82","156.66666666667","1.9105691056911","0.77","0.38","0.38","0","1.15","75.00","8.04","9.52","0.53","9.19","8.81","3.83","2.3","2.3","1.15","0.77","0.38","0.38","0","0","0.77","1.53","2.3","0.77","0.38","2.3","62.81","44.43","22.43"
"29","Nicklas Backstrom","WSH","C","8","0.55","0.06875","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","109.09","0.00"
"30","Alex Killorn","ANA","C, L","62","80.216666666667","1.2938172043011","0","0","0","0","0","0.00","2.24","0.00","0.27","4.49","2.99","0.75","0.75","0.75","0","2.99","1.5","1.5","0","0","0.75","1.5","2.24","1.5","1.5","1.5","0","0.75","0.00"
"31","Jamie Benn","DAL","L","81","81.566666666667","1.0069958847737","0.74","1.47","1.47","0","2.21","75.00","2.94","25.00","0.23","2.94","2.94","2.21","2.21","0.74","0","0","0","0","0","0","0","0","5.15","2.21","0.74","6.62","13.24","12.51","37.83"
"32","Nick Bonino","NYR","C","45","91.216666666667","2.027037037037","0","0","0","0","0","-","1.97","0.00","0.13","1.97","1.97","1.32","0.66","0","0","0","0","0","0","0","0.66","1.32","1.97","0","0","10.52","29.6","29.6","32.89"
"33","Ian Cole","VAN","D","78","207.61666666667","2.6617521367521","0","0","0","0","0","0.00","0.87","0.00","0","1.16","1.16","0","0","0","0","0.58","0.29","0.29","0","0","0","0.58","0.58","0.87","0.29","10.98","0","0","-"
"34","Kevin Shattenkirk","BOS","D","61","7.1166666666667","0.11666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16.86","0","0","-"
"35","Pat Maroon","BOS, MIN","L","51","0.033333333333333","0.00065359477124183","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"36","James van Riemsdyk","BOS","L","71","1.65","0.023239436619718","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"37","Logan Couture","S.J","C","6","12.8","2.1333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.69","28.13","14.06","312.50"
"38","Brendan Smith","N.J","D","63","176.8","2.8063492063492","0","0","0","0","0","0.00","2.04","0.00","0.07","2.71","2.71","0.68","0.34","1.02","0","2.04","1.02","1.02","0","0","1.36","1.36","1.7","5.77","1.7","8.82","0","0","-"
"39","David Perron","DET","L","76","0.083333333333333","0.0010964912280702","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"40","Patrick Kane","DET","R","50","0.33333333333333","0.0066666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"41","Robert Bortuzzo","NYI, STL","D","26","36.75","1.4134615384615","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","3.27","1.63","1.63","0","0","0","0","0","0","3.27","11.43","0","0","-"
"42","Evgenii Dadonov","DAL","R","50","0.25","0.005","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"43","Mikael Backlund","CGY","C","81","198","2.4444444444444","0.3","0.3","0.3","0","0.61","66.67","6.36","4.76","0.56","10.91","9.39","4.55","1.82","2.42","0.3","1.21","0.61","0.61","0","0","1.21","2.73","3.33","0.3","0.61","1.52","26.67","36.36","12.82"
"44","Ryan McDonagh","NSH","D","74","211.21666666667","2.8542792792793","0","0","0","0","0","0.00","1.42","0.00","0.06","1.99","1.42","0.85","0","0.28","0","1.14","0.57","0.57","0","0","0.28","2.84","1.42","1.14","0.28","7.67","0","0","-"
"45","Max Pacioretty","WSH","L","47","0.11666666666667","0.0024822695035461","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"46","Alec Martinez","VGK","D","54","67.783333333333","1.2552469135802","0","0","0","0","0","0.00","2.66","0.00","0.18","2.66","2.66","0.89","0.89","0.89","0","0","0","0","0","0","0","2.66","1.77","0","0","15.05","0","0","-"
"47","Lars Eller","PIT","C","81","172.9","2.1345679012346","0.35","0.35","0.35","0","0.69","66.67","6.25","5.56","0.79","7.63","7.29","4.16","2.08","2.08","0.69","0.69","0.35","0.35","0","0","0.69","1.74","6.59","0.69","0.69","4.86","22.9","26.03","16.24"
"48","Drew Doughty","L.A","D","81","182.78333333333","2.2565843621399","0","0","0","0","0","0.00","0.66","0.00","0.05","0.66","0.66","0.33","0.33","0","0","0","0","0","0","0","0.98","1.97","0","4.27","0.98","6.57","0","0","-"
"49","Steven Stamkos","T.B","C","78","4.9333333333333","0.063247863247863","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","24.32","24.32","608.11"
"52","Luke Schenn","NSH","D","63","99.55","1.5801587301587","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1.21","0","7.23","0.6","6.63","0","0","-"
